best_solution_length,time
41815,0.02597641944885254
41531,1.8821501731872559
41146,2.556903600692749
40990,4.2303667068481445
40907,4.859347105026245
40839,5.525058031082153
40737,12.145323038101196
69730,30.0052170753479
41815,30.0052170753479
41268,30.545765161514282
41170,31.233263969421387
41112,31.39439034461975
41088,31.453230619430542
40986,32.387914419174194
40968,36.78696322441101
40908,47.719072341918945
40887,51.23270297050476
40752,52.063969135284424
41815,59.95431089401245
41735,61.853620767593384
41671,64.74982762336731
41482,65.58139848709106
41476,66.5386688709259
41294,70.40971875190735
41054,71.90824723243713
41022,72.64865374565125
40941,73.01226091384888
40881,76.03250646591187
40856,77.08317637443542
40797,81.1991035938263
42412,89.86867427825928
42321,89.86867427825928
41815,89.86967134475708
41808,89.89628314971924
41793,93.68673419952393
41768,95.07187485694885
41737,95.30945181846619
41612,95.41920781135559
41527,96.08662223815918
41444,97.37921333312988
41390,97.97521376609802
41309,99.13337254524231
41250,102.05414986610413
41094,107.63005948066711
41026,110.17956185340881
41000,112.09066414833069
40879,113.72768592834473
42508,119.79079794883728
42471,119.79079794883728
42458,119.79186177253723
41815,119.79186177253723
41625,120.01741671562195
41542,123.48897695541382
41522,124.72583985328674
41461,125.61833786964417
41402,127.92511129379272
41306,130.46274209022522
41262,138.62996339797974
41251,139.29612731933594
41106,139.59917902946472
41081,145.7408652305603
41815,149.70170998573303
41659,150.28161025047302
41469,150.3661811351776
41411,155.336745262146
41363,155.69579410552979
41253,159.24628567695618
41207,159.27022218704224
41148,162.08967900276184
41080,162.99824905395508
41026,166.72727274894714
40982,172.17769122123718
40923,179.62377166748047
42458,179.66266703605652
42321,179.6636643409729
41815,179.6636643409729
41749,182.83220911026
41636,183.7417552471161
41559,184.59347558021545
41533,184.97945404052734
41496,186.03063201904297
41371,186.35177302360535
41335,188.6576075553894
41309,190.49169731140137
41256,191.31150484085083
41148,193.56348133087158
40992,194.46905708312988
40890,194.84804368019104
40822,195.07742953300476
40815,206.0081868171692
42515,209.6325442790985
42458,209.63348865509033
41815,209.63448643684387
41531,212.4056794643402
41473,214.51005125045776
41268,214.55792236328125
41234,217.1928734779358
41044,217.80523586273193
41024,221.0056734085083
40821,222.91855573654175
40665,233.03849625587463
71038,239.61592411994934
69273,239.61592411994934
42508,239.61691784858704
42458,239.61691784858704
42412,239.61791515350342
42381,240.5254533290863
42224,240.69599604606628
42148,241.31533908843994
41890,241.79804968833923
41839,241.9067575931549
41801,242.14611768722534
41687,242.26878952980042
41621,242.566992521286
41523,243.06266450881958
41373,250.92463326454163
41346,253.74808049201965
41261,254.6287260055542
41100,255.46049809455872
40953,256.58951234817505
40950,260.7882459163666
42471,269.5757381916046
41815,269.5767722129822
41592,273.55268001556396
41250,274.0792715549469
41094,279.99644327163696
41026,281.7756814956665
41020,292.99067878723145
41016,295.7881953716278
42471,299.4793200492859
42321,299.48031759262085
41815,299.48031759262085
41631,302.33268690109253
41473,303.1724407672882
41250,303.24524569511414
41094,306.41676020622253
41026,312.6690356731415
41025,313.34721970558167
41014,317.3495135307312
40965,327.83446288108826
