best_solution_length,time
42458,0.0269925594329834
42321,0.02798938751220703
41815,0.02898716926574707
41811,1.6829605102539062
41728,3.9619297981262207
41608,5.8052356243133545
41452,7.251985788345337
41384,8.812264680862427
41318,12.835917949676514
41291,21.643842935562134
41150,23.04167890548706
41090,25.154812574386597
42458,29.978314876556396
42321,29.978314876556396
41815,29.979312658309937
41785,34.23547148704529
41748,34.700560569763184
41625,35.3792884349823
41592,35.81347107887268
41402,37.49341678619385
41382,37.96475267410278
41359,39.58019161224365
41268,41.6670446395874
41157,42.0616021156311
41102,42.26759886741638
41078,44.63904333114624
40976,46.296385765075684
40908,49.862168073654175
40849,50.928587436676025
40820,58.35362362861633
70760,59.94837284088135
41815,59.94837284088135
41531,63.52581977844238
41375,65.31758141517639
41338,66.05573081970215
41221,66.07168650627136
41153,67.35638642311096
41110,67.80499577522278
41027,70.50998759269714
40946,71.02614736557007
40887,74.43581628799438
40699,78.82729387283325
40597,82.83249497413635
42515,89.92094206809998
42508,89.92194080352783
42321,89.92194080352783
41815,89.92297148704529
41667,92.38291263580322
41529,93.87269306182861
41528,94.56582140922546
41502,94.67058777809143
41279,95.26613807678223
41249,96.69107174873352
41103,97.8125376701355
40947,99.52510595321655
40879,100.98076510429382
40684,110.69191932678223
75363,119.8959059715271
42515,119.8959059715271
42508,119.89690327644348
42458,119.89690327644348
41815,119.89690327644348
41473,120.09537124633789
41390,123.89711928367615
41347,129.0972020626068
41309,129.88875889778137
41250,132.0826609134674
41226,140.2524561882019
41218,148.48229694366455
41815,149.81908297538757
41667,151.70032691955566
41659,154.66800808906555
41625,154.70889854431152
41529,155.00522589683533
41436,156.41479301452637
41425,156.56036758422852
41326,158.37989926338196
41103,158.8845887184143
40908,162.2888367176056
40752,163.46692633628845
42321,179.77287936210632
41815,179.77387619018555
41587,181.28501868247986
41473,182.58150911331177
41382,183.84982228279114
41371,185.65671586990356
41323,185.68286752700806
41040,186.6037609577179
40884,188.98049306869507
40853,194.05505537986755
40822,194.6403021812439
40812,196.8663821220398
40752,198.726247549057
40684,201.1451244354248
42471,209.75373196601868
42321,209.75471186637878
41815,209.75471186637878
41652,211.50101232528687
41496,214.05841398239136
41427,214.08733654022217
41411,215.15370678901672
41368,216.1490888595581
41266,217.65244793891907
41211,219.61625981330872
41175,222.04680585861206
41014,224.17164397239685
40946,227.4517114162445
40887,227.84207916259766
40744,233.2938621044159
40684,239.4835011959076
42458,239.7532877922058
42412,239.75428414344788
41815,239.75528168678284
41708,241.02932906150818
41704,241.61949229240417
41382,242.05532836914062
41378,243.60201263427734
41258,245.16067504882812
41102,254.01578783988953
41036,257.79647564888
40968,263.64658999443054
42321,269.66987347602844
41815,269.66987347602844
41645,270.68416118621826
41444,273.42990255355835
41303,274.5851147174835
41288,274.66941809654236
41150,274.7980766296387
41082,275.1049659252167
41021,276.05086040496826
40886,276.1002879142761
40684,280.91131019592285
42508,299.6457962989807
42412,299.64682149887085
41815,299.64682149887085
41531,301.60351610183716
41495,305.11973690986633
41444,307.4989011287689
41367,310.18344044685364
41288,311.0034966468811
41189,312.295752286911
41121,312.59345388412476
41021,321.37709188461304
40752,322.25966906547546
