best_solution_length,time
71921,0.0263364315032959
42508,0.027530193328857422
42321,0.027530193328857422
41815,0.028529644012451172
41645,0.17476868629455566
41366,5.294433116912842
41358,7.258824348449707
41297,7.629284381866455
41143,12.36795949935913
41113,17.543601751327515
41112,19.55551505088806
41073,25.437009811401367
42321,29.948821783065796
41815,29.949852228164673
41804,31.460357427597046
41702,31.72475790977478
41479,32.120341539382935
41473,35.01645755767822
41430,37.213396310806274
41417,37.36869168281555
41345,40.43447709083557
40989,40.57809281349182
40833,51.10985827445984
42515,59.90637731552124
41815,59.90737462043762
41382,63.04339122772217
41378,64.22637414932251
41258,65.08480381965637
41192,65.4253408908844
41172,65.97510480880737
41016,81.74904298782349
40948,83.02339792251587
40925,83.38436460494995
70784,89.82401633262634
42458,89.82501363754272
41815,89.82501363754272
41625,95.16070485115051
41469,95.88720655441284
41449,96.62352061271667
41381,97.62154173851013
41158,100.16158938407898
41135,100.84473872184753
41054,104.26034617424011
41040,108.02367615699768
40988,108.25985860824585
40901,111.28268909454346
40744,112.79762744903564
40654,117.30877804756165
42515,119.72543787956238
42412,119.72646832466125
41815,119.72646832466125
41735,121.18047428131104
41531,121.49809837341309
41382,122.18355536460876
41378,123.10022163391113
41310,124.48493671417236
41170,124.65446066856384
40938,131.63214898109436
40884,131.76810097694397
40816,133.02510452270508
40782,138.5401406288147
40723,141.14892077445984
40699,141.6773681640625
40597,144.3324875831604
42321,149.66387724876404
41815,149.66387724876404
41639,152.37771844863892
41382,153.49915623664856
41375,155.44633555412292
41291,160.10792517662048
41206,161.4095480442047
41163,163.65908193588257
41118,179.43557739257812
42508,179.62508368492126
42458,179.62608122825623
42321,179.62707805633545
41815,179.62707805633545
41808,181.358882188797
41798,181.38281631469727
41763,181.67150592803955
41651,182.34875392913818
41456,182.71949124336243
41341,187.9221634864807
41332,190.11180138587952
41324,199.64036750793457
42321,209.60219621658325
41815,209.60219621658325
41659,209.66101217269897
41469,210.82801485061646
41386,211.7697639465332
41172,213.6886203289032
41170,214.021826505661
41154,215.3825068473816
41052,224.38912391662598
41049,226.54623866081238
40896,229.61718559265137
70394,239.5589632987976
42508,239.5589632987976
41815,239.56000399589539
41531,240.3512728214264
41375,242.1346936225891
41011,242.49841952323914
40788,245.8159418106079
40752,247.4182059764862
40684,248.687570810318
72362,269.46642899513245
42412,269.4674263000488
42321,269.4674263000488
41815,269.4684236049652
41732,270.0693781375885
41542,270.6800026893616
41452,273.3424265384674
41384,273.49320793151855
41305,274.7087211608887
41250,276.3381037712097
41094,281.0670943260193
41026,281.4852395057678
42412,299.3768892288208
42321,299.3768892288208
41815,299.37788701057434
41703,300.770161151886
41494,300.93372416496277
41369,301.03245973587036
41044,301.1022846698761
40964,322.7204387187958
40896,328.3084948062897
