best_solution_length,time
73024,0.0269620418548584
42458,0.0269620418548584
41815,0.027959585189819336
41625,1.7662742137908936
41402,3.6948578357696533
41382,9.12732458114624
41359,9.440486431121826
41203,10.993332386016846
41135,14.386255979537964
41034,21.27083683013916
40992,29.16970658302307
42508,29.939688205718994
42471,29.939688205718994
41815,29.94068717956543
41651,32.29035758972168
41592,32.742148637771606
41585,36.52303671836853
41543,36.98978567123413
41505,37.54928803443909
41473,40.11841583251953
41470,41.131704568862915
41273,41.14466953277588
41117,43.09545135498047
40752,43.38467788696289
40684,55.72366786003113
70959,59.8466374874115
42458,59.84763550758362
42321,59.84763550758362
41815,59.8486328125
41652,61.622886419296265
41641,64.15411496162415
41604,65.07171273231506
41423,65.45762753486633
41384,65.6351523399353
41364,67.7754259109497
41111,69.0849232673645
41028,69.75714492797852
41022,74.2969810962677
40997,74.54930472373962
40937,74.59717893600464
40856,82.68553829193115
40826,84.28725337982178
41815,89.74864459037781
41732,89.78055882453918
41390,90.48667097091675
41309,91.3513560295105
41226,94.24365258216858
41165,95.6658136844635
41159,96.03382921218872
41094,96.27418637275696
40962,98.33666920661926
40881,99.56837606430054
40856,105.96725511550903
40797,108.44362998008728
42412,119.65364027023315
41815,119.65364027023315
41651,120.72477555274963
41631,121.10976576805115
41512,123.79217147827148
41322,125.54847288131714
41302,127.01853966712952
41229,129.10498642921448
41153,129.47600317001343
41098,131.43672060966492
40959,136.1481168270111
40954,143.7043468952179
40929,145.0584683418274
40861,149.0905830860138
41815,149.58153915405273
41667,149.75303053855896
41522,152.12507343292236
41445,153.88618302345276
41265,154.69716358184814
41222,158.34057879447937
41177,158.48619031906128
41141,161.6007890701294
41108,163.17181825637817
40884,166.3905463218689
40810,166.45273852348328
40685,167.1271936893463
40671,177.72068047523499
68744,179.5577244758606
42321,179.5577244758606
41815,179.5587239265442
41766,179.9330289363861
41720,180.006831407547
41682,180.22506284713745
41582,180.3267903327942
41446,180.45461583137512
41424,180.72858810424805
41121,180.81892371177673
41100,181.08062720298767
41094,183.7605128288269
40998,183.9231026172638
40994,196.88426876068115
40926,203.73636484146118
40909,208.5262200832367
42412,209.4626681804657
41815,209.46366596221924
41667,210.86686754226685
41382,211.6056797504425
41378,212.25892066955566
41067,212.89937114715576
40911,215.51380515098572
40891,223.43885827064514
40602,224.6306004524231
40534,224.6854109764099
42458,239.49009799957275
41815,239.49109530448914
41667,241.71626996994019
41651,242.54799938201904
41234,242.59031581878662
41096,244.0130913257599
40940,245.30293798446655
40939,246.8992657661438
40744,248.789715051651
40718,261.41102719306946
40650,261.92455768585205
40555,262.52913522720337
42458,269.40263772010803
41815,269.403635263443
41811,270.2295048236847
41527,270.89912486076355
41371,271.90921115875244
41288,275.2277834415436
41044,279.0270209312439
40961,282.77937483787537
40955,291.96001648902893
40880,294.70182180404663
40726,298.20855736732483
42458,299.30773758888245
42321,299.308785200119
41815,299.3097679615021
41685,301.07142090797424
41499,302.25559186935425
41463,303.97646021842957
41327,304.1813614368439
41263,305.82482719421387
41209,306.6098732948303
41069,309.60070872306824
41012,311.13982009887695
41007,322.46102571487427
40882,325.7454695701599
40822,327.50353026390076
