best_solution_length,time
41815,0.02593088150024414
41667,0.6722040176391602
41584,2.845388889312744
41485,3.30815052986145
41382,3.5086140632629395
41329,5.310509443283081
41261,5.685506105422974
41040,5.708446264266968
40884,12.520222663879395
40816,16.92842936515808
40743,28.0726158618927
42471,29.944607257843018
42458,29.945605039596558
42412,29.945605039596558
42321,29.946602821350098
41815,29.946602821350098
41808,32.463868141174316
41796,33.329551458358765
41644,34.72082996368408
41625,34.99210500717163
41573,35.10081386566162
41553,35.886711835861206
41507,38.783960580825806
41505,39.12504816055298
41236,39.486082315444946
41161,39.93687629699707
41075,43.58112621307373
41026,50.624284982681274
73868,59.86755704879761
71574,59.86755704879761
42458,59.86864495277405
42321,59.86864495277405
42042,60.042089223861694
41758,60.32234025001526
41397,61.89513659477234
41373,63.74019694328308
41271,71.5453155040741
41115,88.81910490989685
71919,89.77454781532288
42515,89.77454781532288
42458,89.77558064460754
42412,89.77558064460754
41815,89.77658033370972
41531,92.55311441421509
41451,92.82937693595886
41302,93.5295033454895
41228,95.53912687301636
41146,95.92609190940857
41124,100.24956202507019
40890,100.85989260673523
40833,100.90978145599365
40812,101.29672384262085
40710,109.69326066970825
72481,119.7144525051117
70928,119.7144525051117
42515,119.71549439430237
42321,119.71549439430237
41815,119.71549439430237
41714,120.99402809143066
41672,121.83378314971924
41500,121.83781695365906
41480,122.40525388717651
41336,129.00869345664978
41250,129.36573767662048
41249,129.74671912193298
41233,132.2819366455078
41197,132.31584572792053
41151,136.83675146102905
41026,137.1977846622467
42471,149.66769647598267
42412,149.66869282722473
42321,149.66869282722473
41815,149.6696903705597
41531,150.0267355442047
41513,152.66068863868713
41375,153.17331957817078
41292,153.46852684020996
41256,155.27669024467468
41246,156.0915105342865
41236,156.23811864852905
41234,156.92926931381226
41153,159.51538515090942
41087,162.8284878730774
41085,162.97210359573364
41044,168.5332260131836
41040,169.12065434455872
40938,170.7233669757843
42471,179.6285436153412
42412,179.6285436153412
41815,179.62957501411438
41764,180.51018595695496
41625,182.15777707099915
41469,182.84693360328674
41207,182.9895520210266
41161,183.99586009979248
41037,185.76532292366028
40695,186.7287459373474
40654,195.52920246124268
42515,209.579656124115
42412,209.58065366744995
41815,209.58065366744995
41808,212.09388875961304
41803,212.32826232910156
41758,212.62845706939697
41585,213.3096354007721
41501,214.1823010444641
41430,215.50975131988525
41364,224.51765084266663
41039,226.13831615447998
40883,228.5917522907257
40815,230.0189347267151
41815,239.54844284057617
41732,242.90746021270752
41625,243.82400488853455
41382,245.92338848114014
41099,246.72723841667175
40840,249.84888648986816
71128,269.4873490333557
42471,269.4873490333557
42458,269.4883460998535
41815,269.4883460998535
41735,270.3360788822174
41669,270.4348142147064
41665,272.37362813949585
41381,274.05512857437134
41234,275.85332131385803
41153,282.60828280448914
41085,285.38880920410156
41026,288.13945174217224
74066,299.4561746120453
42515,299.4561746120453
42471,299.4571716785431
41815,299.4571716785431
41473,305.9822504520416
41250,310.2249004840851
41094,316.8661334514618
41026,322.83416748046875
