best_solution_length,time
71337,0.02689361572265625
42458,0.02689361572265625
41815,0.02789139747619629
41682,1.3917925357818604
41678,1.5286564826965332
41574,1.80955171585083
41472,1.8459408283233643
41424,2.9452059268951416
41366,11.56755518913269
41343,12.446404933929443
41275,14.45503830909729
41255,24.830318212509155
41153,25.331707239151
42508,29.94160771369934
41815,29.94160771369934
41473,31.847249031066895
41451,33.10038137435913
41368,34.454869508743286
41250,36.43300104141235
41214,37.159422159194946
41094,38.37615370750427
40983,38.7357759475708
40977,41.0286819934845
40875,54.04493236541748
41815,59.880149126052856
41735,60.43251085281372
41724,63.76753258705139
41705,64.41927289962769
41654,64.89837718009949
41642,65.40274024009705
41549,65.54416728019714
41495,66.03946542739868
41339,66.47438716888428
41217,66.7466549873352
41134,67.7191972732544
41053,70.72796750068665
40892,71.11209845542908
40824,77.99272084236145
40765,78.46122026443481
42471,89.8342833518982
41815,89.83532309532166
41684,91.32420802116394
41658,91.89471387863159
41158,92.05383563041687
41099,92.35467505455017
40973,92.66388750076294
41815,119.74481296539307
41625,120.73240494728088
41542,121.63089394569397
41500,122.29759120941162
41386,122.36654448509216
41366,125.5078182220459
41191,127.72951483726501
41108,128.5134949684143
41048,129.0123679637909
40980,130.09426283836365
40892,136.13113403320312
40824,143.12538194656372
71532,149.69232034683228
42412,149.69232034683228
41815,149.69336795806885
41382,151.90276670455933
41371,152.710045337677
41333,153.05073642730713
40935,153.89170002937317
40720,157.75802326202393
40637,164.76730298995972
40564,169.1720941066742
40535,179.0324046611786
40496,179.5994930267334
70477,179.65721440315247
41815,179.65721440315247
41764,180.5325264930725
41625,182.14594912528992
41480,182.34955477714539
41432,185.01432299613953
41324,185.0991108417511
41241,187.14518690109253
40877,188.6492087841034
40841,190.90829992294312
40773,208.02218341827393
42321,209.5673222541809
41815,209.5673222541809
41531,210.51455903053284
41451,210.8970160484314
41368,212.24818587303162
41304,212.5083601474762
41148,214.34490585327148
41144,216.93144822120667
41056,218.063129901886
41050,218.63955855369568
41025,220.70751547813416
40954,222.92828059196472
40802,223.39175605773926
40738,237.8898904323578
41815,239.4752106666565
41667,242.5928077697754
41382,243.21933841705322
41371,245.46008706092834
41332,247.65939164161682
41233,251.25003862380981
41077,251.5029182434082
40904,252.30897879600525
40836,255.44833183288574
40555,256.86459279060364
42458,269.3898866176605
41815,269.3898866176605
41800,272.39699244499207
41780,273.9418942928314
41473,274.6487190723419
41390,274.95422983169556
41309,280.2257914543152
41226,282.12032103538513
41173,286.3330514431
41153,286.62227749824524
41085,288.6717960834503
41056,289.78880620002747
41048,291.0584440231323
40943,291.50321865081787
40907,296.07598757743835
71452,299.3173441886902
42508,299.3183400630951
42458,299.3183400630951
42412,299.3193349838257
42321,299.3193349838257
41815,299.32033252716064
41757,299.71325612068176
41567,299.8798117637634
41543,308.79196858406067
41419,309.68358397483826
41335,309.961838722229
41266,310.1932199001312
41093,310.2361047267914
41036,320.8716516494751
