best_solution_length,time
42321,0.028921842575073242
41815,0.028921842575073242
41678,4.888920307159424
41590,6.1864495277404785
41365,8.757571458816528
41359,9.508561611175537
41203,10.39120101928711
41194,15.211305856704712
41178,18.058576345443726
41090,18.826481342315674
41087,20.66421604156494
41050,29.366842031478882
72151,29.926380395889282
42471,29.927377462387085
42321,29.927377462387085
41815,29.928375005722046
41473,30.60975480079651
41250,33.70185136795044
41170,36.60879921913147
41087,37.00244355201721
40931,43.61552906036377
40863,44.19962477684021
40839,47.527684688568115
40737,47.962817907333374
42412,59.863887310028076
42321,59.86488485336304
41815,59.86488485336304
41735,62.7446346282959
41724,64.35877275466919
41660,64.63741946220398
41597,64.71856999397278
41577,65.18998193740845
41445,65.3422441482544
41432,65.5660789012909
41420,65.95596098899841
41337,66.26646852493286
41133,71.83750653266907
41102,73.42963433265686
41071,75.72227382659912
41003,77.17426109313965
40995,78.98474788665771
40872,80.90946531295776
40812,83.05885672569275
42471,89.78715991973877
42458,89.78715991973877
42412,89.78815722465515
42321,89.78815722465515
42318,89.84899497032166
42242,90.26381731033325
42110,91.46260976791382
41725,92.55191111564636
41670,94.17914915084839
41510,96.99316811561584
41456,100.41960906982422
41355,105.16994667053223
41307,105.53512644767761
41220,109.45103478431702
41179,114.33501029014587
41090,116.19296073913574
42321,119.7239511013031
41815,119.7239511013031
41792,123.10718393325806
41499,123.7725031375885
41447,127.96667695045471
41379,130.12667608261108
41343,130.18292880058289
41336,131.07258367538452
41191,131.82367777824402
41057,133.41232466697693
40997,136.72446084022522
40975,140.6259572505951
40907,146.75894832611084
42471,149.70453715324402
42321,149.70453715324402
41815,149.70553350448608
41735,151.59233450889587
41663,154.67389369010925
41612,154.99399375915527
41581,155.14660453796387
41383,155.39181423187256
41381,159.06204867362976
41345,159.7106750011444
41306,162.62692308425903
41252,162.84634160995483
41167,164.10755276679993
41075,166.3590545654297
40919,167.58155345916748
40914,172.64633774757385
42321,179.6234486103058
41815,179.62445616722107
41382,180.4091672897339
41192,181.7970588207245
41036,189.79910039901733
41016,195.76812624931335
40993,207.2801113128662
42471,209.54449367523193
42458,209.54449367523193
41815,209.54549074172974
41666,211.1965353488922
41608,211.43945288658142
41519,211.4444398880005
41451,211.58649277687073
41392,212.08284044265747
41277,216.98481225967407
41121,221.4029483795166
41053,222.2099187374115
41033,237.9319725036621
42458,239.49538135528564
41815,239.49538135528564
41800,241.0074815750122
41479,241.19262647628784
41382,243.59781217575073
41192,246.26523804664612
41189,250.60259985923767
41133,255.15145826339722
41102,257.2970151901245
40994,259.2619204521179
40830,259.6594982147217
40777,269.2811770439148
42321,269.45901799201965
41815,269.46005964279175
41685,270.17397379875183
41678,270.567031621933
41495,270.6902163028717
41425,273.73190903663635
41387,274.3784718513489
40989,275.57485032081604
40757,276.14202761650085
40689,281.6836175918579
42471,299.39702248573303
42412,299.39702248573303
41815,299.39806175231934
41531,303.0204677581787
41146,303.7565004825592
41044,304.61922121047974
40888,306.0503623485565
40820,306.6228313446045
40597,308.06497287750244
