best_solution_length,time
72583,0.028921127319335938
42471,0.028921127319335938
42321,0.029918432235717773
41815,0.029918432235717773
41806,2.126372814178467
41766,4.951589822769165
41730,5.30435848236084
41604,6.643341779708862
41570,7.605820655822754
41550,9.170135021209717
41427,9.702808618545532
41377,10.976237297058105
41178,11.392123937606812
41118,14.095617771148682
40999,23.218515634536743
40939,23.57057523727417
42321,29.960659742355347
41815,29.960659742355347
41652,33.28304743766785
41550,35.10214161872864
41481,36.01729464530945
41325,36.59398818016052
41278,36.89102840423584
41042,40.68722915649414
41039,57.72075414657593
70624,59.89339828491211
42515,59.89439535140991
42321,59.89439535140991
41815,59.89542770385742
41802,63.47696900367737
41531,63.548221588134766
41375,65.79611206054688
41339,68.54149222373962
41271,68.65237641334534
41048,68.78004574775696
40684,71.06919169425964
42412,89.85238289833069
41815,89.85238289833069
41732,92.17450594902039
41728,92.40585422515869
41647,92.94560980796814
41382,93.0287914276123
41207,97.0733916759491
41148,97.17844891548157
41094,102.22709941864014
41016,103.23794984817505
40948,105.23862600326538
40925,119.50491404533386
42458,119.81807613372803
42321,119.81907248497009
41815,119.81907248497009
41667,121.67351365089417
41444,123.60427856445312
41306,123.93104338645935
41268,127.86862516403198
41220,128.61523628234863
41150,129.1740438938141
41149,133.34614634513855
41122,134.5873622894287
41089,134.8434076309204
41073,135.26437759399414
41044,136.7264883518219
40954,137.44467854499817
40916,139.6006383895874
40752,141.97946190834045
40684,146.9292447566986
72178,149.74652814865112
42412,149.74652814865112
41815,149.74756145477295
41531,150.19400572776794
41448,151.78276348114014
41084,153.3526360988617
41063,153.98646354675293
41061,158.71568155288696
40907,158.81799340248108
40839,162.68983507156372
40737,166.456800699234
40656,169.45276546478271
40597,175.51973676681519
70127,179.70683121681213
42508,179.70683121681213
42471,179.7078733444214
42321,179.7078733444214
41815,179.7088282108307
41625,182.02975225448608
41542,182.68162035942078
41475,186.65431380271912
41461,186.82286286354065
41441,187.08316659927368
41341,189.20134472846985
41316,190.36758255958557
41248,191.52398824691772
41226,192.86299324035645
41203,197.52664375305176
41135,198.66996717453003
41024,201.00524973869324
40964,205.91778826713562
71288,209.6360466480255
42515,209.63704371452332
42321,209.63704371452332
42281,210.11975860595703
42212,211.03908276557922
42192,211.59847617149353
42153,211.936283826828
42054,212.35167717933655
41693,213.50891590118408
41479,213.8743257522583
41455,214.14957118034363
41449,214.81578969955444
41434,215.6580057144165
41332,217.5308780670166
41311,226.0012788772583
41184,226.42139387130737
41116,231.6019778251648
42515,239.55527138710022
42321,239.55626916885376
41815,239.55626916885376
41473,242.68373847007751
41425,249.01629900932312
41317,250.1551833152771
41249,252.8927707672119
41026,253.0318624973297
41020,267.09956645965576
40896,267.3207993507385
40736,269.0105171203613
42471,269.4760711193085
42321,269.4770691394806
41815,269.4770691394806
41749,269.906138420105
41593,272.7687404155731
41581,273.0589635372162
41529,275.0495414733887
41527,275.421560049057
41515,275.49888253211975
41305,275.7484929561615
41237,281.45683240890503
41234,283.8105118274689
41153,283.82946252822876
41094,288.00580954551697
41026,290.74162006378174
42412,299.4099655151367
42321,299.4109833240509
41815,299.4109833240509
41691,300.94132375717163
41690,301.2356290817261
41625,301.27352690696716
41382,301.3988575935364
41326,302.3422360420227
41131,302.69875860214233
40884,305.70850944519043
40816,308.03867173194885
40791,322.3970241546631
40767,322.5176646709442
40665,325.1368238925934
40597,327.62730264663696
