best_solution_length,time
72646,0.026732683181762695
42321,0.026732683181762695
41815,0.02772998809814453
41607,4.699213743209839
41451,6.200578689575195
41444,10.33144998550415
41433,12.27595567703247
41327,12.398145914077759
41127,12.790704727172852
41067,15.756682872772217
41042,21.111817836761475
41815,29.997830629348755
41808,30.19296383857727
41638,30.499765157699585
41625,31.73294186592102
41564,32.48839592933655
41509,32.833714962005615
41465,33.509491205215454
41317,33.71372079849243
41094,35.8596293926239
41026,37.00582408905029
40911,46.300955057144165
40898,46.40632224082947
40845,49.1189661026001
40777,49.38536190986633
40597,50.91105318069458
42515,59.97076058387756
41815,59.97076058387756
41531,61.23903775215149
41146,61.96161341667175
41044,63.608843088150024
40888,65.97019910812378
40665,67.8476939201355
40597,68.8416473865509
72690,89.89802718162537
42321,89.89802718162537
41815,89.89906597137451
41747,90.78272080421448
41502,91.82795929908752
41346,91.84118223190308
41278,96.30443024635315
41153,97.3374228477478
41094,98.64399981498718
41026,100.058518409729
40876,110.71269917488098
40808,118.25130534172058
71955,119.86100482940674
41815,119.86100482940674
41808,122.56872606277466
41659,123.09431982040405
41317,124.67608833312988
41234,125.42408728599548
41153,130.64673781394958
41117,138.4418888092041
41101,143.48140215873718
41094,144.26630234718323
42412,149.8403902053833
41815,149.8403902053833
41667,150.4982922077179
41529,151.99828338623047
41306,154.7608892917633
41150,154.98429131507874
41082,156.07836437225342
41081,158.83299612998962
40886,160.48158597946167
40684,161.24354696273804
75323,179.74106216430664
41815,179.74106216430664
41667,181.89529848098755
41592,183.13399124145508
41588,183.81516313552856
41432,183.9208812713623
41312,184.3946132659912
41246,186.61666798591614
41226,190.75659322738647
41219,193.32272839546204
41077,195.28547716140747
40904,206.23219227790833
40836,207.33823347091675
72580,209.67996883392334
42458,209.6810028553009
42412,209.6810028553009
42321,209.68199825286865
42310,209.9941279888153
42186,210.32580876350403
42120,210.62002182006836
41816,210.88032507896423
41746,212.70344758033752
41723,216.8274519443512
41381,218.36829257011414
41356,219.26788640022278
41190,226.59229183197021
41105,231.0952446460724
42412,239.62841820716858
41815,239.62945675849915
41811,240.3484914302826
41735,240.8970263004303
41691,241.48046231269836
41302,242.8627645969391
41295,245.52165150642395
41289,246.82815623283386
41247,247.10542750358582
41209,248.1476263999939
40672,248.21843671798706
40647,266.8725461959839
75035,269.59625816345215
68694,269.59725642204285
42458,269.59725642204285
41815,269.59825563430786
41735,271.08893275260925
41531,272.5011546611786
41393,272.6218309402466
41310,275.03337931632996
41304,276.84952092170715
41292,276.87146282196045
41256,280.49277544021606
41175,282.50040650367737
41080,284.56488037109375
41070,285.0017125606537
40945,286.2922594547272
40919,289.04090571403503
40889,290.0581851005554
40830,291.38663148880005
40777,291.4394898414612
40752,293.63361978530884
40689,296.4361221790314
42458,299.4909496307373
42412,299.4909496307373
41815,299.4919481277466
41808,299.6216003894806
41625,300.6638126373291
41605,301.03880977630615
41592,301.64418959617615
41402,302.04910612106323
41394,308.8808298110962
41358,311.89476680755615
41246,313.5204176902771
41242,317.9754991531372
41140,319.703875541687
41117,322.5223352909088
