best_solution_length,time
42458,0.02593064308166504
42412,0.026927709579467773
41815,0.026927709579467773
41531,3.0039634704589844
41491,4.510932207107544
41214,4.90783953666687
41142,5.993934154510498
41046,6.596322536468506
40843,6.750908613204956
40687,9.655138731002808
40619,20.169052124023438
41815,29.992745876312256
41645,31.212490558624268
41537,34.15367794036865
41381,34.48371720314026
41039,34.969417333602905
40971,35.22972130775452
40964,37.40846633911133
40960,41.80164957046509
40858,46.41926050186157
40790,47.043588638305664
40773,50.92321062088013
40622,59.75657844543457
42515,59.899197816848755
42321,59.90019488334656
41815,59.90019488334656
41769,63.75388860702515
41724,64.61358547210693
41542,65.01152038574219
41484,66.55738639831543
41468,67.19168877601624
41454,70.69433808326721
41402,71.80634355545044
41341,73.68830895423889
41273,74.43531012535095
41198,74.63578009605408
41178,78.58919906616211
41170,82.08783721923828
41048,82.7540557384491
42471,89.87101626396179
42458,89.87201380729675
41815,89.87201380729675
41667,92.03323101997375
41555,95.25361657142639
41537,96.91217970848083
41456,96.97900104522705
41353,97.5564558506012
41292,100.67910242080688
41136,102.14717388153076
40963,102.54112100601196
40904,113.69727611541748
40836,116.21753334999084
42515,119.81291484832764
42321,119.81391191482544
41815,119.81391191482544
41652,122.47479295730591
41615,122.86375331878662
41473,123.74838829040527
41462,123.92491412162781
41343,125.09978652000427
41317,125.46480989456177
41249,127.57217240333557
40809,128.65826797485352
40653,128.77694869041443
40585,128.78293347358704
41815,149.75885224342346
41531,151.82332921028137
41308,153.71593141555786
41272,154.42104506492615
41252,155.95693564414978
41216,162.48148155212402
41153,166.35914421081543
41096,167.3444721698761
41028,167.77332496643066
42321,179.70944571495056
41815,179.71039009094238
41806,179.9507496356964
41675,181.40286207199097
41625,181.66017413139343
41469,182.07406616210938
41452,183.46534490585327
41110,183.51321697235107
40971,185.40116786956787
40889,202.51737570762634
70925,209.64830017089844
70397,209.64830017089844
42458,209.64929461479187
42412,209.64929461479187
41815,209.65029454231262
41732,209.85973286628723
41576,210.87102794647217
41234,212.37101411819458
41166,215.7878110408783
41147,225.87781810760498
41142,227.32796216011047
41085,229.83723831176758
41082,231.88974738121033
41026,232.51311373710632
42458,239.60211491584778
42321,239.60314655303955
42252,239.62106370925903
42245,239.68788528442383
41999,239.77365612983704
41919,243.88665294647217
41856,243.9754650592804
41772,245.69581365585327
41771,246.02692890167236
41735,246.49367904663086
41727,247.25264859199524
41726,248.61500525474548
41661,250.1090066432953
41641,251.0395164489746
41557,251.0953676700592
41502,253.36529517173767
41460,256.2386083602905
41382,256.70635652542114
41284,262.5676975250244
41216,262.7681403160095
41076,263.7924003601074
40787,265.5267605781555
42471,269.5259232521057
42321,269.5259232521057
41815,269.5269548892975
41625,272.67749190330505
41542,273.4135227203369
41461,273.5222339630127
41402,276.1519157886505
41380,291.6554400920868
41246,293.127503156662
41178,294.12283873558044
42321,299.4446499347687
42313,300.55563044548035
42042,300.9904661178589
41962,301.7324814796448
41620,304.1829261779785
41614,307.1619565486908
41525,307.54194021224976
41448,311.88033390045166
41426,314.9503517150879
41348,316.2608344554901
41280,316.6414556503296
41275,328.4997866153717
