best_solution_length,time
1766,2.605957985
1765,6.28343153
1755,6.833815575
1747,7.210872889
1740,8.010852814
1739,9.158085346
1737,9.53565383
1736,9.805787325
1735,9.90270853
1734,10.28642368
1723,10.70730329
1722,12.39537764
1721,12.497437
1720,15.11048794
1719,19.1983881
1715,28.64411783
1707,29.1175642
1705,30.00876141
1704,30.15055513
1703,31.32511187
1702,32.43465209
1701,34.3518219
1699,35.20705342
1695,38.66410565
1694,42.00609851
1692,45.89318562
1691,46.84776449
1689,51.40923548
1678,55.44656324
1677,56.36574054
1676,58.95361352
1674,60.4445622
1672,61.58939576
1671,62.05712867
1668,63.75151896
1667,68.28573442
1666,74.43256783
1665,75.59984446
1659,75.6767354
1658,77.23202634
1651,77.4899056
1648,79.29256129
1635,82.67103314
1634,86.62017727
1631,90.5976181
1620,90.74636054
1612,91.05567622
1611,92.90869617
1609,94.18718028
1608,153.2996957
1605,156.731391
1604,158.864259
1603,164.4921896
1602,172.3735752
1601,173.0900702
1596,176.5415215
1594,179.6288362
1593,180.9871492
1585,182.2000921
1580,184.1706874
1579,184.1767068
1578,186.6383579
1577,188.2156386
1576,189.6314209
1576,300
