best_solution_length,time
1667,0.010442972183227539
1634,1.5034141540527344
1617,2.740229845046997
1592,7.698005437850952
1556,13.056753396987915
4963,29.97177791595459
1711,29.97277522087097
1667,29.97277522087097
1663,30.183428525924683
1660,31.43147349357605
1637,31.543825149536133
1626,32.39439630508423
4239,59.91981101036072
1768,59.92080855369568
1711,59.92080855369568
1667,59.92184829711914
1617,60.774301290512085
1559,62.721293926239014
1556,67.0807797908783
5159,89.8600594997406
1667,89.8600594997406
1609,90.49884867668152
1606,90.82379722595215
1563,93.1353223323822
1768,119.80363464355469
1711,119.80363464355469
1667,119.80465459823608
1637,119.86944532394409
1636,120.07190370559692
1617,120.88859438896179
1613,122.31271409988403
1592,122.81898188591003
1556,122.83419942855835
1711,149.7497477531433
1667,149.7497477531433
1666,152.55610060691833
1660,152.63395428657532
1659,154.16016149520874
1637,154.26591277122498
1626,155.72002983093262
1711,179.66311287879944
1667,179.66410946846008
1661,183.03889966011047
1637,183.52038288116455
1556,183.6866855621338
1667,209.58488726615906
1633,211.2699863910675
1620,212.65594363212585
1559,213.81888604164124
1556,221.06317257881165
1711,239.50932431221008
1667,239.50932431221008
1658,242.1890869140625
1637,245.0455985069275
1625,246.06608891487122
4945,269.4836323261261
1760,269.48466396331787
1711,269.48466396331787
1667,269.4856605529785
1663,269.520135641098
1636,269.8315968513489
1633,280.78351354599
1667,299.4431507587433
1617,300.89547657966614
1592,301.30584955215454
1556,309.35400128364563
