best_solution_length,time
4853,0.013706207275390625
1768,0.01473546028137207
1667,0.01473546028137207
1657,4.378964185714722
1649,6.032307863235474
1638,6.351687669754028
1617,9.815358400344849
1556,13.454216480255127
5110,29.927947282791138
1711,29.9289813041687
1667,29.9289813041687
1666,30.638729333877563
1626,32.70507597923279
1602,37.07268404960632
4843,59.863805055618286
1768,59.863805055618286
1667,59.864845752716064
1617,60.79135584831238
1556,62.582457304000854
1768,89.79443621635437
1667,89.79443621635437
1617,91.68889951705933
1556,92.61631488800049
1711,119.7052686214447
1667,119.7052686214447
1663,119.7167592048645
1632,123.96328616142273
1592,124.33423614501953
4832,149.63879084587097
4732,149.63978934288025
1667,149.6407859325409
1637,151.57344770431519
1626,154.70722723007202
4966,179.56797885894775
1711,179.56797885894775
1667,179.56902074813843
1666,181.11104273796082
1660,183.73114728927612
1637,184.14950609207153
1626,185.48586201667786
1625,201.0746967792511
1571,203.58830165863037
1570,204.58571529388428
1667,209.4798378944397
1637,209.6762878894806
1636,209.74469327926636
1617,212.16943907737732
1556,216.4574110507965
1667,239.39962482452393
1556,243.28218626976013
3987,269.3494539260864
1768,269.3494539260864
1711,269.35049057006836
1667,269.35049057006836
1636,269.44777750968933
1626,270.2667419910431
1618,276.8034782409668
4894,299.2639718055725
1667,299.2639718055725
1666,300.46581506729126
1626,300.62630701065063
1556,301.4806876182556
