best_solution_length,time
1667,0.02200484275817871
1617,3.0251920223236084
1556,22.19032382965088
1768,30.168357610702515
1711,30.169323444366455
1667,30.171359300613403
1637,30.96432614326477
1611,33.82613015174866
1610,38.90455913543701
1592,39.08679819107056
1556,47.187824964523315
1711,60.135979890823364
1667,60.13697695732117
1637,66.89130711555481
1617,67.05023765563965
1556,89.41701292991638
1768,90.13021969795227
1667,90.13209748268127
1628,91.12328052520752
1626,108.27114772796631
1768,120.08189678192139
1711,120.08389234542847
1667,120.08489298820496
1656,121.50393533706665
1651,122.98002862930298
1637,123.20122027397156
1626,128.12181997299194
1624,130.35616302490234
1571,143.28887009620667
1570,149.4072380065918
4601,150.04097986221313
1768,150.04202342033386
1667,150.04202342033386
1657,151.7942759990692
1592,152.11182975769043
1667,180.1660737991333
1663,180.5225327014923
1636,180.8303256034851
1626,183.10741209983826
1611,185.5700876712799
1556,189.18785071372986
4631,210.22329330444336
1768,210.22433376312256
1711,210.22533178329468
1667,210.22633051872253
1645,212.5469353199005
1625,213.94118762016296
1616,214.32231974601746
1614,216.31771183013916
1600,218.44883632659912
1768,240.34583044052124
1667,240.3478627204895
1660,244.3712658882141
1617,247.99294757843018
1598,264.0463299751282
1556,264.4919168949127
4914,270.41319942474365
1768,270.4140532016754
1711,270.416047334671
1667,270.41704535484314
1666,283.84607434272766
1606,284.50752115249634
1578,285.13564348220825
1711,300.4434390068054
1667,300.4455223083496
1662,304.30519580841064
1660,306.68415880203247
1626,310.2403109073639
1622,311.21787881851196
1620,313.56145691871643
1617,314.0290997028351
1556,314.1868476867676
