best_solution_length,time
1768,0.028921842575073242
1711,0.030972957611083984
1667,0.03296780586242676
1649,12.385175466537476
1626,13.839990139007568
1609,24.94889187812805
1711,30.15726065635681
1667,30.159259796142578
1637,30.960678815841675
1626,44.42250919342041
1592,51.98117804527283
4305,60.248441219329834
1667,60.250065088272095
1637,62.80288577079773
1634,84.41511273384094
4877,90.21180295944214
1667,90.21269488334656
1649,99.12930703163147
1638,100.8915708065033
1617,101.81382465362549
1556,117.83395028114319
1711,120.18498349189758
1667,120.18697023391724
1637,121.38647270202637
1617,123.34629893302917
1667,150.15569686889648
1617,156.02224397659302
1556,172.6296398639679
1711,180.06848788261414
1667,180.06941103935242
1637,185.70609736442566
1617,187.22195672988892
1556,191.7650327682495
1667,210.209796667099
1637,212.64158368110657
1617,215.07474446296692
1599,216.8987648487091
1556,227.44181370735168
1768,240.21935272216797
1667,240.2203507423401
1637,245.3226671218872
1626,248.67354130744934
1768,270.3966944217682
1667,270.3987364768982
1666,272.91345047950745
1626,273.36371898651123
1617,296.165922164917
1556,296.17685890197754
1711,300.50512981414795
1667,300.50771832466125
1666,310.3711884021759
1657,310.3780014514923
1637,311.86405515670776
1556,312.99052000045776
