best_solution_length,time
1768,0.022288084030151367
1667,0.024176597595214844
1617,4.239154100418091
1592,10.329787731170654
1768,30.17575740814209
1667,30.177741050720215
1666,33.60426306724548
1626,35.338505029678345
1617,53.14947271347046
5051,60.125155210494995
4433,60.12713980674744
1667,60.12813758850098
1666,66.30360698699951
1626,71.4970326423645
5171,90.33279991149902
1711,90.33379626274109
1667,90.3357925415039
1660,93.10642528533936
1657,94.07526421546936
1635,96.40247750282288
1617,96.79941391944885
1768,120.4358491897583
1711,120.43684554100037
1667,120.43883037567139
1637,125.65534162521362
1626,132.03871893882751
1711,150.50659584999084
1667,150.50860571861267
1627,151.88080072402954
1606,152.76323175430298
1556,172.68870067596436
1667,180.53607392311096
1666,188.70829343795776
1626,188.9027979373932
1768,210.609477519989
1667,210.61047530174255
1666,213.50327134132385
1626,218.7909905910492
1592,220.32570958137512
1768,240.53149890899658
1711,240.53241562843323
1667,240.53341341018677
1648,246.1623342037201
1632,246.4841547012329
1630,246.73253202438354
1626,260.8711357116699
1607,263.6698157787323
4236,270.50250339508057
1711,270.50449228286743
1667,270.5054895877838
1636,271.7547209262848
1626,280.91712617874146
5317,300.4713613986969
1768,300.4723994731903
1667,300.4733898639679
1657,305.453595161438
1638,305.63442397117615
1632,306.8962142467499
1592,309.2263653278351
1573,310.0593068599701
1569,310.11942887306213
1565,315.7711532115936
