best_solution_length,time
1802,2.628667116165161
1770,2.629664421081543
1763,2.630661964416504
1752,2.63285493850708
1749,4.88533353805542
1720,5.254358530044556
1719,8.026158332824707
1717,8.50434136390686
1716,8.920275449752808
1715,8.958486795425415
1714,10.033222198486328
1712,10.141095399856567
1711,21.46992588043213
1707,29.877503633499146
1698,36.165507793426514
1696,38.772143840789795
1695,44.11660170555115
1694,44.21396350860596
1692,46.350295543670654
1689,49.38221287727356
1683,50.03959345817566
1682,57.39293718338013
1673,60.33820605278015
1672,62.80016493797302
1666,64.02748322486877
1663,67.92823553085327
1662,70.50784206390381
1653,71.03908586502075
1652,73.56588077545166
1643,76.35825896263123
1642,83.69605350494385
1639,87.27843952178955
1637,90.34278988838196
1759,97.58449935913086
1752,97.58553194999695
1751,118.94592356681824
1750,121.29889750480652
1749,122.38179111480713
1741,123.19413757324219
1740,124.46866989135742
1738,126.0024356842041
1736,127.00600409507751
1735,128.96895933151245
1732,129.801940202713
1730,131.06391549110413
1724,131.365238904953
1713,132.68142676353455
1710,133.76448369026184
1707,135.6116828918457
1703,136.04463529586792
1702,136.2557888031006
1700,138.17657709121704
1698,138.34423398971558
1697,138.9267177581787
1696,140.59370255470276
1693,141.28310918807983
1688,142.44537448883057
1685,147.67017436027527
1676,150.09717178344727
1674,150.20692133903503
1666,160.8013095855713
1663,164.80603170394897
1656,166.15952110290527
1655,166.51550698280334
1650,174.20468258857727
1649,175.1875238418579
1642,175.26705050468445
1641,175.57111978530884
1640,177.15962266921997
1772,192.65308117866516
1766,192.65308117866516
1747,192.6540789604187
1745,204.0716142654419
1740,206.72694897651672
1739,207.78470087051392
1736,208.49845695495605
1734,209.46387720108032
1724,210.30637454986572
1723,212.12752151489258
1722,213.07586407661438
1709,213.33532404899597
1708,214.49372243881226
1704,216.8112940788269
1703,224.69495010375977
1700,226.12871551513672
1698,227.8051586151123
1690,229.5497796535492
1686,229.7497239112854
1684,231.09253811836243
1680,233.4302031993866
1679,238.54378724098206
1676,244.76455640792847
1675,245.88083338737488
1669,246.60119009017944
1663,246.96855854988098
1662,255.96160411834717
1661,259.5849709510803
1659,262.12015533447266
1653,262.6959557533264
1650,264.2025022506714
1648,272.65238761901855
1641,277.9460813999176
1640,281.66553378105164
1632,283.97902750968933
