best_solution_length,time
71337,0.026893616
42458,0.026893616
41815,0.027891397
41682,1.391792536
41678,1.528656483
41574,1.809551716
41472,1.845940828
41424,2.945205927
41366,11.56755519
41343,12.44640493
41275,14.45503831
41255,24.83031821
41153,25.33170724
41094,38.37615371
40983,38.73577595
40977,41.02868199
40875,54.04493237
40824,77.99272084
40765,78.46122026
40720,157.7580233
40637,164.767303
40564,169.1720941
40535,179.0324047
40496,179.599493
40496,300
