best_solution_length,time
42458,0.025930643
42412,0.02692771
41815,0.02692771
41531,3.00396347
41491,4.510932207
41214,4.907839537
41142,5.993934155
41046,6.596322536
40843,6.750908613
40687,9.655138731
40619,20.16905212
40585,128.7829335
40585,300
